time,humidity_percent,precipitation_mm,dewpoint_c,pressure_hpa,cloud_cover_pct,wind_speed_kmh,wind_direction_deg,soil_temp_shallow_c,soil_moisture_shallow_pct,soil_moisture_deep_pct,solar_radiation_wm2,evapotranspiration_mm,vpd_kpa,hour,month,hour_sin,hour_cos,month_sin,month_cos,temp_roll_avg_24h,humidity_roll_avg_24h,solar_roll_avg_24h,soil_moist_roll_avg_24h,temp_volatility_24h,vpd_volatility_24h,temp_lag_1h,precip_lag_1h,evapo_lag_1h
2023-01-01 10:00:00,-0.22727272727272727,0.0,-0.42477865052566016,1.9148886435945718,-0.44783715012722647,-1.4683542817740418,-0.39444444444444443,-0.14962591238792783,-0.004608304345166658,0.10769230063850332,1.060483870967742,,0.1409691421746265,-0.13043478260869565,-0.8,0.35355339059327373,-0.6123724356957946,0.0,0.9999999999999997,-1.2344043323796359,0.2268461465541757,-3.058566433566432,0.001861376249309199,-1.125322452006516,-1.0143341218189,-0.4857142312186105,0.0,
2023-01-01 11:00:00,-0.3181818181818182,0.0,-0.42477865052566016,1.8085059411726512,-0.44783715012722647,-1.5316454164303104,-0.7055555555555556,0.23940142176884727,-0.004608304345166658,0.10769230063850332,1.3346774193548387,,0.3215859310763355,-0.043478260869565216,-0.8,0.1830127018922195,-0.6830127018922193,0.0,0.9999999999999997,-1.1025192748535864,0.1845672575599583,-2.091555183946488,0.001158968624016584,-0.6723634829653942,-0.7728189673965816,-0.12857137407575334,0.0,
2023-01-01 12:00:00,-0.4090909090909091,0.0,-0.47787602403934204,1.5957405363288097,-0.44783715012722647,-1.4556960518248316,-0.016666666666666666,0.5885285506740122,-0.004608304345166658,0.10769230063850332,1.4778225806451613,,0.462555073250962,0.043478260869565216,-0.8,4.329780281177467e-17,-0.7071067811865475,0.0,0.9999999999999997,-0.97066211761522,0.14109248415817754,-1.163718806277334,0.0005646237103074362,-0.29891373033095253,-0.5509507384668885,0.14285714285714285,0.0,
2023-01-01 13:00:00,-0.45454545454545453,0.0,-0.5309733975530239,1.276592429063048,-0.44783715012722647,-1.2405062030473877,0.07222222222222222,0.8678301776944696,-0.009216591523096637,0.10769230063850332,1.4778225806451613,,0.5726872385502491,0.13043478260869565,-0.8,-0.1830127018922194,-0.6830127018922193,0.0,0.9999999999999997,-0.8439581804097525,0.1002532399821242,-0.36843048256091704,-0.0002759491937228453,0.001747628905306709,-0.3583926704924989,0.30000005449567524,0.0,
2023-01-01 14:00:00,-0.5,0.0,-0.5663715902981793,1.0638270242192065,-0.2544529262086514,-1.177215068391119,0.022222222222222223,1.0274313792192828,-0.009216591523096637,0.10769230063850332,1.3366935483870968,,0.6519824269741965,0.21739130434782608,-0.8,-0.3535533905932736,-0.6123724356957946,0.0,0.9999999999999997,-0.7261660614994063,0.06152241918665264,0.22717391304347806,-0.0010044457105490786,0.23358785217018424,-0.1989410772715842,0.4142859322684152,0.0,
2023-01-01 15:00:00,-0.5227272727272727,0.0,-0.6017697830433348,0.8936172975780794,-0.44783715012722647,-1.1898732832505468,0.05,1.077306683348592,-0.009216591523096637,0.10769230063850332,1.064516129032258,,0.6872246862602988,0.30434782608695654,-0.8,-0.49999999999999983,-0.5000000000000002,0.0,0.9999999999999997,-0.6201047095808514,0.026068821689259586,0.5790133779264217,-0.0016418801627720247,0.4003560826924519,-0.07948657902248571,0.4857145036969866,0.0,
2023-01-01 16:00:00,-0.5454545454545454,0.0,-0.6194689638118612,0.8510616193753653,-0.44783715012722647,-1.1898732832505468,0.05,0.9975058923269993,-0.009216591523096637,0.10769230063850332,0.6895161290322581,,0.6960352510818244,0.391304347826087,-0.8,-0.6123724356957946,-0.353553390593274,0.0,0.9999999999999997,-0.5265211637703613,-0.006685886033245558,0.6699045839071411,-0.002204322326498176,0.5123586585829993,0.004582284033165958,0.5142857687813895,0.0,
2023-01-01 17:00:00,-0.4318181818181818,0.0,-0.48672561442360524,0.9787286539835076,-0.44783715012722647,-0.8227846901723628,-0.15555555555555556,0.7880297671912493,-0.009216591523096637,0.10769230063850332,0.2782258064516129,,0.5286344144426212,0.4782608695652174,-0.8,-0.6830127018922195,-0.18301270189221922,0.0,0.9999999999999997,-0.4553088446401581,-0.02884949600278069,0.5232720178372356,-0.0027042709164769667,0.5432284893632945,0.01569917967474033,0.5142857687813895,0.0,
2023-01-01 18:00:00,-0.38636363636363635,0.0,-0.47787602403934204,1.127654048438413,-0.44783715012722647,-0.4683543723127361,-0.14444444444444443,0.5286783379261901,-0.009216591523096637,0.10769230063850332,0.0,,0.43171809637562253,0.5652173913043478,-0.8,-0.7071067811865476,-8.659560562354934e-17,0.0,0.9999999999999997,-0.4029354532407232,-0.046045771362713324,0.24632547086780554,-0.0031515933390895558,0.5248318491470997,0.0006802608589761499,0.3857143947056362,0.0,
2023-01-01 19:00:00,-0.3409090909090909,0.0,-0.47787602403934204,1.2978767612492694,-0.44783715012722647,-0.40506323765646746,-0.022222222222222223,0.30922692365355475,-0.009216591523096637,0.10769230063850332,-0.024193548387096774,,0.33480177830862384,0.6521739130434783,-0.8,-0.6830127018922195,0.18301270189221905,0.0,0.9999999999999997,-0.3677724609796411,-0.05901981230448386,-0.014966555183945992,-0.003554183519440895,0.4747354719519855,-0.029193281547814746,0.2571430206298828,0.0,
2023-01-01 20:00:00,-0.3181818181818182,0.0,-0.5309733975530239,1.4255308096876826,-0.44783715012722647,-0.5569619366878603,0.10555555555555556,0.11970061575483049,-0.009216591523096637,0.10769230063850332,-0.024193548387096774,,0.24229074265238795,0.7391304347826086,-0.8,-0.6123724356957946,0.35355339059327395,0.0,0.9999999999999997,-0.34964183096514945,-0.06956651273648146,-0.2513736263736259,-0.003918431777854011,0.40581774448704605,-0.06588288760377306,0.11428587777273995,0.0,
2023-01-01 21:00:00,-0.3181818181818182,0.0,-0.5752211806824425,1.446802155704175,-0.44783715012722647,-0.582278366406716,0.3,-0.029925296633097336,-0.009216591523096637,0.10769230063850332,-0.024193548387096774,,0.2070484833662857,0.8260869565217391,-0.8,-0.5000000000000002,0.5,0.0,0.9999999999999997,-0.33860174004216237,-0.07915442222011568,-0.4662891456369713,-0.0042495665582295665,0.3365160283589029,-0.10215595921650143,-0.05714280264718192,0.0,
2023-01-01 22:00:00,-0.2727272727272727,0.0,-0.5398229035413384,1.4255308096876826,-0.44783715012722647,-0.5063290772501491,0.6055555555555555,-0.16957611014332605,-0.009216591523096637,0.10769230063850332,-0.024193548387096774,,0.13215857735310094,0.9130434782608695,-0.8,-0.3535533905932742,0.6123724356957945,0.0,0.9999999999999997,-0.33580959467491883,-0.0857324205467653,-0.6625163588774171,-0.004551907009876826,0.2685913998434823,-0.13815832159016955,-0.12857137407575334,0.0,
2023-01-01 23:00:00,-0.13636363636363635,0.0,-0.4513273372825011,1.319148107265762,-0.44783715012722647,-0.16455685353169114,-1.2277777777777779,-0.28927672589815656,-0.009216591523096637,0.10769230063850332,-0.024193548387096774,,-0.008810564821525564,1.0,-0.8,-0.18301270189221996,0.6830127018922193,0.0,0.9999999999999997,-0.34522319569895543,-0.08550573514077175,-0.8423913043478257,-0.004829052423886819,0.20808074701090093,-0.16930493189491483,-0.22857121058872767,0.0,
2023-01-02 00:00:00,0.022727272727272728,0.0,-0.36283177102366376,1.2127654048438412,-0.44783715012722647,0.13924054453109466,-1.1611111111111112,-0.3890273341567751,-0.004608304345166658,0.10769230063850332,-0.024193548387096774,,-0.1497797595112608,-1.0,-0.8,-4.329780281177467e-17,0.7071067811865476,0.0,0.9999999999999997,-0.34522319569895543,-0.0875912408759124,-0.8423913043478257,-0.005601700811708705,0.20808074701090093,-0.1728151087489726,-0.3999998910086496,0.0,
2023-01-02 01:00:00,0.13636363636363635,0.0,-0.3097344819059306,1.127654048438413,-0.44783715012722647,0.12658226931253727,-1.1,-0.47880303379688083,-0.004608304345166658,0.10769230063850332,-0.024193548387096774,,-0.24669602506315072,-0.9130434782608695,-0.8,0.18301270189221927,0.6830127018922195,0.0,0.9999999999999997,-0.34422543689295493,-0.08446298227320125,-0.8423913043478257,-0.006374349199530591,0.20579836563945636,-0.16843380581613132,-0.5714285714285714,0.0,
2023-01-02 02:00:00,0.18181818181818182,0.0,-0.31858398789424514,1.0,-0.44783715012722647,0.10126583959368166,-1.0944444444444446,-0.5586034443001011,-0.004608304345166658,0.10769230063850332,-0.024193548387096774,,-0.29515418409665006,-0.8260869565217391,-0.8,0.35355339059327373,0.6123724356957947,0.0,0.9999999999999997,-0.33923666189361773,-0.08446298227320125,-0.8423913043478257,-0.007146997587352477,0.1909343540151959,-0.1699399269991993,-0.6999999455043248,0.0,
2023-01-02 03:00:00,0.20454545454545456,0.0,-0.32743357827850833,0.8936172975780794,-0.44783715012722647,0.0,-1.0944444444444446,-0.6284289461848086,-0.004608304345166658,0.10769230063850332,-0.024193548387096774,,-0.3215859310763355,-0.7391304347826086,-0.8,0.5,0.5000000000000001,0.0,0.9999999999999997,-0.3372411442816159,-0.08446298227320125,-0.8423913043478257,-0.007919645975174363,0.1844179032525573,-0.17154867290155104,-0.7999997820172992,0.0,
2023-01-02 04:00:00,0.22727272727272727,0.0,-0.34513267465108605,0.8936172975780794,-0.44783715012722647,-0.17721512875024853,-1.0777777777777777,-0.6882791589326307,-0.004608304345166658,0.10769230063850332,-0.024193548387096774,,-0.3303964958978611,-0.6521739130434783,-0.8,0.6123724356957945,0.35355339059327395,0.0,0.9999999999999997,-0.3272635942829406,-0.08967674661105324,-0.8423913043478257,-0.008692294362996249,0.14607928493161015,-0.1906617952059617,-0.8714283534458706,0.0,
2023-01-02 05:00:00,0.36363636363636365,0.0,-0.3097344819059306,1.1063827024219206,-0.44783715012722647,-0.5696202119064178,-1.011111111111111,-0.7581046608173383,-0.004608304345166658,0.10769230063850332,-0.024193548387096774,,-0.42731278770730535,-0.5652173913043478,-0.8,0.6830127018922193,0.18301270189221935,0.0,0.9999999999999997,-0.3372411442816159,-0.08237747653806059,-0.8423913043478257,-0.008692294362996249,0.18517057151499677,-0.17137414742240142,-0.9142856597900391,0.0,
2023-01-02 06:00:00,0.38636363636363635,0.0,-0.3097344819059306,1.2553210830465553,-0.44783715012722647,-0.5189872317504474,-0.9666666666666667,-0.8179550638243467,-0.004608304345166658,0.10769230063850332,-0.024193548387096774,,-0.44052866119714806,-0.4782608695652174,-0.8,0.7071067811865475,8.659560562354932e-17,0.0,0.9999999999999997,-0.33325012808827914,-0.08133472367049009,-0.8423913043478257,-0.008692294362996249,0.1669118389835291,-0.17137414742240142,-1.0714285714285714,0.0,
2023-01-02 07:00:00,0.36363636363636365,0.0,-0.3008848915216674,1.4042594636711903,-0.44783715012722647,-0.582278366406716,-0.9444444444444444,-0.8578552690759568,-0.004608304345166658,0.10769230063850332,0.0,,-0.42731278770730535,-0.391304347826087,-0.8,0.6830127018922193,-0.18301270189221922,0.0,0.9999999999999997,-0.32826135308894194,-0.07820646506777894,-0.8423913043478257,-0.008692294362996249,0.14480230373682304,-0.1665092616405475,-1.0999998365129744,0.0,
2023-01-02 08:00:00,0.20454545454545456,0.0,-0.2920353011374042,1.680851892734238,-0.44783715012722647,-0.7215189109378106,-0.8333333333333334,-0.7581046608173383,-0.004608304345166658,0.10769230063850332,0.27419354838709675,,-0.30396474891817565,-0.30434782608695654,-0.8,0.6123724356957946,-0.3535533905932736,0.0,0.9999999999999997,-0.3232725780896039,-0.07507820646506777,-0.844063545150501,-0.008692294362996249,0.1293537612155494,-0.16354393391181,-1.0571428026471819,0.0,
2023-01-02 09:00:00,0.022727272727272728,0.0,-0.28318579514908965,1.8723329653918577,-0.44783715012722647,-0.05063285943771125,-0.7611111111111111,-0.5386532465447029,-0.004608304345166658,0.10769230063850332,0.6814516129032258,,-0.11013216529928702,-0.21739130434782608,-0.8,0.5,-0.49999999999999994,0.0,0.9999999999999997,-0.31928156189626716,-0.07090719499478629,-0.8465719063545143,-0.008692294362996249,0.12503795605753082,-0.16100819219490176,-0.7999997820172992,0.0,
2023-01-02 10:00:00,-0.13636363636363635,0.0,-0.27433620476482645,1.8510616193753653,-0.44783715012722647,-0.012658154500298235,-0.6222222222222222,-0.23940142176884727,-0.004608304345166658,0.10769230063850332,1.0544354838709677,,0.08370047083471033,-0.13043478260869565,-0.8,0.35355339059327373,-0.6123724356957946,0.0,0.9999999999999997,-0.3172860442842662,-0.0667361835245048,-0.8490802675585277,-0.008692294362996249,0.1265499038089349,-0.1613904749161676,-0.42857142857142855,0.0,
2023-01-02 11:00:00,-0.22727272727272727,0.0,-0.3008848915216674,1.723407570936952,-0.44783715012722647,-0.07594928915656687,-0.5166666666666667,0.08977550938091944,-0.004608304345166658,0.10769230063850332,1.3286290322580645,,0.2511013074739135,-0.043478260869565216,-0.8,0.1830127018922195,-0.6830127018922193,0.0,0.9999999999999997,-0.3182837840596006,-0.06256517205422314,-0.851588628762541,-0.008692294362996249,0.12444997035805799,-0.16716932624555622,-0.09999983651297432,0.0,
2023-01-02 12:00:00,-0.3181818181818182,0.0,-0.32743357827850833,1.5319135121096032,-0.44783715012722647,-0.49367080203159175,-0.45555555555555555,0.40897753191217334,-0.004608304345166658,0.09230742426312609,1.4737903225806452,,0.37444932000548886,0.043478260869565216,-0.8,4.329780281177467e-17,-0.7071067811865475,0.0,0.9999999999999997,-0.3192815428656011,-0.05839416058394166,-0.8532608695652169,-0.008692294362996249,0.12149833144398074,-0.17955413589514327,0.12857164655412948,0.0,
2023-01-02 13:00:00,-0.36363636363636365,0.0,-0.37168136140792696,1.276592429063048,-0.44783715012722647,-0.8354429050317905,-0.4111111111111111,0.6882791589326307,-0.004608304345166658,0.09230742426312609,1.4758064516129032,,0.4845814853047759,0.13043478260869565,-0.8,-0.1830127018922194,-0.6830127018922193,0.0,0.9999999999999997,-0.32027930167160157,-0.05422314911366018,-0.8540969899665545,-0.00849913262583314,0.11792358693550685,-0.19640220052363042,0.2857142857142857,0.0,
2023-01-02 14:00:00,-0.4318181818181818,0.0,-0.42477865052566016,1.0212713460164924,-0.44783715012722647,-1.1012657188754225,-0.37222222222222223,0.8877803754498679,-0.009216591523096637,0.09230742426312609,1.3346774193548387,,0.5682819561394862,0.21739130434782608,-0.8,-0.3535533905932736,-0.6123724356957946,0.0,0.9999999999999997,-0.3212770604776029,-0.05109489051094902,-0.8549331103678927,-0.00849913262583314,0.11395494279252039,-0.21572619678094407,0.40000016348702566,0.0,
2023-01-02 15:00:00,-0.4318181818181818,0.0,-0.44247783129418655,0.9574443217972859,-0.44783715012722647,-1.2658226327662432,-0.21666666666666667,0.9675807859530882,-0.009216591523096637,0.09230742426312609,1.064516129032258,,0.5947136506040629,0.30434782608695654,-0.8,-0.49999999999999983,-0.5000000000000002,0.0,0.9999999999999997,-0.3232725590589378,-0.04692387904066736,-0.8549331103678927,-0.00849913262583314,0.10575846362466304,-0.23881685149483256,0.4714287349155971,0.0,
2023-01-02 16:00:00,-0.4318181818181818,0.0,-0.46017692766676427,0.9361729757807935,-0.44783715012722647,-1.3291137674225117,0.10555555555555556,0.9077305732052661,-0.009216591523096637,0.09230742426312609,0.6915322580645161,,0.5814978033717746,0.391304347826087,-0.8,-0.6123724356957946,-0.353553390593274,0.0,0.9999999999999997,-0.32626581644627406,-0.04171011470281555,-0.8540969899665545,-0.00849913262583314,0.09350981734121894,-0.2680406213910563,0.4857145036969866,0.0,
2023-01-02 17:00:00,-0.3409090909090909,0.0,-0.33628308426682285,0.9787286539835076,-0.44783715012722647,-1.3670884723599248,0.5166666666666667,0.7481293716804528,-0.009216591523096637,0.09230742426312609,0.28024193548387094,,0.44052866119714806,0.4782608695652174,-0.8,-0.6830127018922195,-0.18301270189221922,0.0,0.9999999999999997,-0.32826133405827507,-0.037539103232533885,-0.8532608695652169,-0.00849913262583314,0.08662315325715739,-0.28480720060832065,0.4714287349155971,0.0,
2023-01-02 18:00:00,-0.3181818181818182,0.0,-0.31858398789424514,1.1489383806246347,-0.3969465648854962,-1.1139239337348503,0.3888888888888889,0.4987528510339065,-0.009216591523096637,0.09230742426312609,0.0,,0.3964758370895202,0.5652173913043478,-0.8,-0.7071067811865476,-8.659560562354934e-17,0.0,0.9999999999999997,-0.3242703178649383,-0.03441084462982273,-0.8532608695652169,-0.00849913262583314,0.09850320730551425,-0.29045719967894285,0.35714285714285715,0.0,
2023-01-02 19:00:00,-0.18181818181818182,0.0,-0.22123891564709328,1.2340367508603338,-0.33587786259541985,-1.1898732832505468,0.25555555555555554,0.28927672589815656,-0.009216591523096637,0.09230742426312609,-0.024193548387096774,,0.2290748954200996,0.6521739130434783,-0.8,-0.6830127018922195,0.18301270189221905,0.0,0.9999999999999997,-0.3212770604776029,-0.02711157455683009,-0.8532608695652169,-0.00849913262583314,0.10490645216483876,-0.301129474293772,0.3142858232770647,0.0,
2023-01-02 20:00:00,-0.045454545454545456,0.0,-0.11504416861972958,1.4042594636711903,-0.2340966921119593,-1.417721361977201,-0.9444444444444444,0.11970061575483049,-0.009216591523096637,0.09230742426312609,-0.024193548387096774,,0.06167400626578768,0.7391304347826086,-0.8,-0.6123724356957946,0.35355339059327395,0.0,0.9999999999999997,-0.3172860442842662,-0.01459854014598546,-0.8532608695652169,-0.00849913262583314,0.10982110156864791,-0.30895911805052245,0.15714291163853236,0.0,
2023-01-02 21:00:00,-0.11363636363636363,0.0,-0.26548669877651193,1.4893578339068891,-0.2748091603053435,-0.8987340396880592,-0.8222222222222222,-0.019950197755398223,-0.009216591523096637,0.09230742426312609,-0.024193548387096774,,0.08370047083471033,0.8260869565217391,-0.8,-0.5000000000000002,0.5,0.0,0.9999999999999997,-0.31529052667226437,-0.005213764337851988,-0.8532608695652169,-0.00849913262583314,0.11132856352478954,-0.3143160037660175,0.0,0.0,
2023-01-02 22:00:00,-0.045454545454545456,0.0,-0.26548669877651193,1.5319135121096032,-0.38676844783715014,-0.7848100455940793,-0.8611111111111112,-0.14962591238792783,-0.009216591523096637,0.09230742426312609,-0.024193548387096774,,-0.013215847232288348,0.9130434782608695,-0.8,-0.3535533905932742,0.6123724356957945,0.0,0.9999999999999997,-0.3162882854782649,0.00521376433785181,-0.8532608695652169,-0.00849913262583314,0.1112335659460848,-0.31511802474090955,-0.09999983651297432,0.0,
2023-01-02 23:00:00,0.0,0.0,-0.28318579514908965,1.4255308096876826,-0.3969465648854962,-0.5316455069690047,-1.038888888888889,-0.2693267184019446,-0.004608304345166658,0.09230742426312609,-0.024193548387096774,,-0.09251103565623589,1.0,-0.8,-0.18301270189221996,0.6830127018922193,0.0,0.9999999999999997,-0.3162882854782649,0.011470281543274124,-0.8532608695652169,-0.008305970888670064,0.1112335659460848,-0.31140964490363127,-0.2428569793701172,0.0,
2023-01-03 00:00:00,0.06818181818181818,0.0,-0.27433620476482645,1.319148107265762,-0.43765903307888043,-0.17721512875024853,-1.1222222222222222,-0.35910222778286405,-0.004608304345166658,0.09230742426312609,-0.024193548387096774,,-0.15859032433278636,-1.0,-0.8,-4.329780281177467e-17,0.7071067811865476,0.0,0.9999999999999997,-0.3122972502542621,0.013555787278414956,-0.8532608695652169,-0.008305970888670064,0.10494031748420647,-0.3105974019589679,-0.3999998910086496,0.0,
2023-01-03 01:00:00,0.09090909090909091,0.0,-0.28318579514908965,1.2340367508603338,-0.43765903307888043,-0.2278479881879598,-1.038888888888889,-0.4389026382860844,-0.004608304345166658,0.09230742426312609,-0.024193548387096774,,-0.2026432009555229,-0.9130434782608695,-0.8,0.18301270189221927,0.6830127018922195,0.0,0.9999999999999997,-0.30431519883692254,0.011470281543274124,-0.8532608695652169,-0.008305970888670064,0.08779263237496823,-0.31614922757379066,-0.5142854963030133,0.0,
2023-01-03 02:00:00,0.13636363636363635,0.0,-0.2920353011374042,1.1063827024219206,-0.33587786259541985,-0.32911382778164144,-0.9777777777777777,-0.518703239048491,-0.004608304345166658,0.09230742426312609,-0.024193548387096774,,-0.2511013074739135,-0.8260869565217391,-0.8,0.35355339059327373,0.6123724356957947,0.0,0.9999999999999997,-0.2973309252562496,0.009384775808133471,-0.8532608695652169,-0.008305970888670064,0.06840888030162356,-0.3227783596089961,-0.5857140677315849,0.0,
2023-01-03 03:00:00,0.18181818181818182,0.0,-0.3008848915216674,1.0638270242192065,-0.2340966921119593,-0.2278479881879598,-0.9222222222222223,-0.5785536420554994,-0.004608304345166658,0.09230742426312609,-0.024193548387096774,,-0.29515418409665006,-0.7391304347826086,-0.8,0.5,0.5000000000000001,0.0,0.9999999999999997,-0.29134441048157794,0.008342022940562967,-0.8532608695652169,-0.008305970888670064,0.048945814670482035,-0.32723494871285075,-0.6999999455043248,0.0,
2023-01-03 04:00:00,0.18181818181818182,0.0,-0.32743357827850833,1.1063827024219206,-0.22391857506361323,-0.08860756437512426,-0.8555555555555555,-0.6384038548033215,-0.004608304345166658,0.09230742426312609,-0.024193548387096774,,-0.2907489016858873,-0.6521739130434783,-0.8,0.6123724356957945,0.35355339059327395,0.0,0.9999999999999997,-0.2833623590642376,0.006256517205422314,-0.8532608695652169,-0.008305970888670064,0.021308177313981342,-0.33401572045669414,-0.7857142857142857,0.0,
2023-01-03 05:00:00,0.36363636363636365,0.0,-0.23893801201967102,1.1914940588273488,0.14249363867684478,-0.05063285943771125,-0.9111111111111111,-0.6683291514364188,-0.004608304345166658,0.09230742426312609,-0.024193548387096774,,-0.4185022228857798,-0.5652173913043478,-0.8,0.6830127018922193,0.18301270189221935,0.0,0.9999999999999997,-0.2763780664528986,0.006256517205422314,-0.8532608695652169,-0.008305970888670064,-0.009790752856614036,-0.3360073204362657,-0.7999997820172992,0.0,
2023-01-03 06:00:00,0.36363636363636365,0.0,-0.23008842163540782,1.3617037854684761,0.5699745547073791,-0.03797458421915386,-0.8444444444444444,-0.7182044555657281,-0.004608304345166658,0.09230742426312609,-0.024193548387096774,,-0.4185022228857798,-0.4782608695652174,-0.8,0.7071067811865475,8.659560562354932e-17,0.0,0.9999999999999997,-0.26739827526022464,0.00521376433785181,-0.8532608695652169,-0.008305970888670064,-0.05131174667114612,-0.34107641086021634,-0.971428462437221,0.0,
2023-01-03 07:00:00,0.36363636363636365,0.0,-0.18584063850598917,1.5531848581260956,0.5699745547073791,0.03797470493741301,-0.7444444444444445,-0.73815446306194,-0.004608304345166658,0.09230742426312609,-0.004032258064516129,,-0.4008810669851743,-0.391304347826087,-0.8,0.6830127018922193,-0.18301270189221922,0.0,0.9999999999999997,-0.2554252076495484,0.00521376433785181,-0.8549331103678927,-0.008305970888670064,-0.10364485609141068,-0.34700019060192805,-0.971428462437221,0.0,
